dataset_id,openml_did,name,n_instances,n_features,n_classes,n_missing_values,missing_value_fraction,n_numerical_features,n_categorical_features,class_balance_ratio,openml_version,class_count_bin,size_bin,balance_bin,stratum
44531,44531,airlines_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,8.0,2.0,0.0,0.0,,,0.8034265103697025,1,binary,medium,balanced,binary_medium_balanced
44530,44530,airlines_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,8.0,2.0,0.0,0.0,,,0.8034265103697025,1,binary,medium,balanced,binary_medium_balanced
44529,44529,airlines_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,8.0,2.0,0.0,0.0,,,0.8034265103697025,1,binary,medium,balanced,binary_medium_balanced
44527,44527,jasmine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44528,44528,airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,8.0,2.0,0.0,0.0,,,0.8034265103697025,1,binary,medium,balanced,binary_medium_balanced
44526,44526,jasmine_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44525,44525,jasmine_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44524,44524,jasmine_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44523,44523,jasmine_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44522,44522,fabert_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,7.0,0.0,0.0,,,0.2606837606837607,1,5-7,medium,imbalanced,5-7_medium_imbalanced
44516,44516,dilbert_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,5.0,0.0,0.0,,,0.9317073170731708,1,5-7,medium,balanced,5-7_medium_balanced
44227,44227,South_Asian_Churn_dataset,2000.0,14.0,2.0,453.0,0.016178571428571428,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44351,44351,credit_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,11.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44350,44350,credit_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,11.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44349,44349,credit_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,11.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44348,44348,credit_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,11.0,2.0,0.0,0.0,,,1.0,2,binary,medium,balanced,binary_medium_balanced
44345,44345,credit,2000.0,11.0,2.0,0.0,0.0,,,1.0,3,binary,medium,balanced,binary_medium_balanced
44347,44347,credit_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,11.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44346,44346,credit,2000.0,11.0,2.0,0.0,0.0,,,1.0,4,binary,medium,balanced,binary_medium_balanced
44367,44367,wine_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,12.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44366,44366,california_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,9.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44365,44365,california_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,9.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44445,44445,covertype_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,55.0,2.0,0.0,0.0,,,1.0,2,binary,medium,balanced,binary_medium_balanced
44444,44444,covertype_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,55.0,2.0,0.0,0.0,,,1.0,2,binary,medium,balanced,binary_medium_balanced
44443,44443,covertype_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,55.0,2.0,0.0,0.0,,,1.0,2,binary,medium,balanced,binary_medium_balanced
44442,44442,eye_movements_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,24.0,2.0,0.0,0.0,,,1.0,2,binary,medium,balanced,binary_medium_balanced
44441,44441,eye_movements_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,24.0,2.0,0.0,0.0,,,1.0,2,binary,medium,balanced,binary_medium_balanced
44440,44440,eye_movements_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,24.0,2.0,0.0,0.0,,,1.0,2,binary,medium,balanced,binary_medium_balanced
44439,44439,eye_movements_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,24.0,2.0,0.0,0.0,,,1.0,2,binary,medium,balanced,binary_medium_balanced
44438,44438,eye_movements_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,24.0,2.0,0.0,0.0,,,1.0,2,binary,medium,balanced,binary_medium_balanced
44436,44436,electricity_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,9.0,2.0,0.0,0.0,,,1.0,2,binary,medium,balanced,binary_medium_balanced
44467,44467,KDDCup09_upselling_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,50.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44466,44466,KDDCup09_upselling_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,50.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44465,44465,KDDCup09_upselling_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,50.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44464,44464,KDDCup09_upselling_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,50.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44463,44463,KDDCup09_upselling_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,50.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44462,44462,compass_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,18.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44461,44461,compass_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,18.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44362,44362,california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,9.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44363,44363,california_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,9.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44364,44364,california_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,9.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44519,44519,fabert_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,7.0,0.0,0.0,,,0.2606837606837607,1,5-7,medium,imbalanced,5-7_medium_imbalanced
44515,44515,dilbert_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,5.0,0.0,0.0,,,0.9317073170731708,1,5-7,medium,balanced,5-7_medium_balanced
44521,44521,fabert_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,7.0,0.0,0.0,,,0.2606837606837607,1,5-7,medium,imbalanced,5-7_medium_imbalanced
44520,44520,fabert_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,7.0,0.0,0.0,,,0.2606837606837607,1,5-7,medium,imbalanced,5-7_medium_imbalanced
44518,44518,fabert_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,7.0,0.0,0.0,,,0.2606837606837607,1,5-7,medium,imbalanced,5-7_medium_imbalanced
44517,44517,dilbert_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,5.0,0.0,0.0,,,0.9317073170731708,1,5-7,medium,balanced,5-7_medium_balanced
44514,44514,dilbert_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,5.0,0.0,0.0,,,0.9341463414634147,1,5-7,medium,balanced,5-7_medium_balanced
44513,44513,dilbert_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,5.0,0.0,0.0,,,0.9317073170731708,1,5-7,medium,balanced,5-7_medium_balanced
44546,44546,gina_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.9665683382497542,1,binary,medium,balanced,binary_medium_balanced
44543,44543,gina_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.9665683382497542,1,binary,medium,balanced,binary_medium_balanced
44544,44544,gina_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.9665683382497542,1,binary,medium,balanced,binary_medium_balanced
44361,44361,credit_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,11.0,2.0,0.0,0.0,,,1.0,2,binary,medium,balanced,binary_medium_balanced
44360,44360,credit_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,11.0,2.0,0.0,0.0,,,1.0,3,binary,medium,balanced,binary_medium_balanced
44359,44359,credit_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,11.0,2.0,0.0,0.0,,,1.0,3,binary,medium,balanced,binary_medium_balanced
44358,44358,credit_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,11.0,2.0,0.0,0.0,,,1.0,3,binary,medium,balanced,binary_medium_balanced
44357,44357,credit_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,11.0,2.0,0.0,0.0,,,1.0,4,binary,medium,balanced,binary_medium_balanced
44353,44353,credit_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,11.0,2.0,0.0,0.0,,,1.0,3,binary,medium,balanced,binary_medium_balanced
44355,44355,credit_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,11.0,2.0,0.0,0.0,,,1.0,2,binary,medium,balanced,binary_medium_balanced
44356,44356,credit_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,11.0,2.0,0.0,0.0,,,1.0,2,binary,medium,balanced,binary_medium_balanced
44354,44354,credit_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,11.0,2.0,0.0,0.0,,,1.0,2,binary,medium,balanced,binary_medium_balanced
44352,44352,credit_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,11.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44382,44382,pol_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,27.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44383,44383,pol_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,27.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44381,44381,covertype_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,11.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44380,44380,covertype_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,11.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44379,44379,covertype_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,11.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44378,44378,covertype_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,11.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44377,44377,covertype_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,11.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44376,44376,electricity_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,8.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44375,44375,electricity_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,8.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44374,44374,electricity_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,8.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44372,44372,electricity_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,8.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44373,44373,electricity_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,8.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44371,44371,wine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,12.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44370,44370,wine_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,12.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44369,44369,wine_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,12.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44368,44368,wine_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,12.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44399,44399,MagicTelescope_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,11.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44398,44398,MagicTelescope_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,11.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44397,44397,MagicTelescope_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,11.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44396,44396,kdd_ipums_la_97-small_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,21.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44395,44395,kdd_ipums_la_97-small_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,21.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44394,44394,kdd_ipums_la_97-small_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,21.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44393,44393,kdd_ipums_la_97-small_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,21.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44392,44392,kdd_ipums_la_97-small_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,21.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44390,44390,house_16H_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,17.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44391,44391,house_16H_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,17.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44389,44389,house_16H_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,17.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44388,44388,house_16H_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,17.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44387,44387,house_16H_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,17.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44386,44386,pol_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,27.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44385,44385,pol_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,27.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44384,44384,pol_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,27.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44421,44421,Higgs_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,25.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44420,44420,Higgs_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,25.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44418,44418,Higgs_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,25.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44417,44417,Higgs_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,25.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44416,44416,MiniBooNE_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,51.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44415,44415,MiniBooNE_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,51.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44414,44414,MiniBooNE_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,51.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44413,44413,MiniBooNE_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,51.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44412,44412,MiniBooNE_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,51.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44406,44406,bank-marketing_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,8.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44405,44405,bank-marketing_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,8.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44404,44404,bank-marketing_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,8.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44403,44403,bank-marketing_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,8.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44402,44402,bank-marketing_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,8.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44401,44401,MagicTelescope_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,11.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44400,44400,MagicTelescope_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,11.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44437,44437,electricity_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,9.0,2.0,0.0,0.0,,,1.0,2,binary,medium,balanced,binary_medium_balanced
44435,44435,electricity_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,9.0,2.0,0.0,0.0,,,1.0,2,binary,medium,balanced,binary_medium_balanced
44434,44434,electricity_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,9.0,2.0,0.0,0.0,,,1.0,2,binary,medium,balanced,binary_medium_balanced
44433,44433,electricity_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,9.0,2.0,0.0,0.0,,,1.0,2,binary,medium,balanced,binary_medium_balanced
44432,44432,jannis_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,55.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44430,44430,jannis_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,55.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44431,44431,jannis_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,55.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44429,44429,jannis_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,55.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44427,44427,eye_movements_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,21.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44428,44428,jannis_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,55.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44426,44426,eye_movements_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,21.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44425,44425,eye_movements_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,21.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44424,44424,eye_movements_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,21.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44423,44423,eye_movements_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,21.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44422,44422,Higgs_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,25.0,2.0,0.0,0.0,,,1.0,2,binary,medium,balanced,binary_medium_balanced
44419,44419,Higgs_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,25.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44452,44452,rl_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,13.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44451,44451,rl_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,13.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44450,44450,rl_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,13.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44449,44449,rl_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,13.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44448,44448,rl_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,13.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44447,44447,covertype_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,55.0,2.0,0.0,0.0,,,1.0,2,binary,medium,balanced,binary_medium_balanced
44446,44446,covertype_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,55.0,2.0,0.0,0.0,,,1.0,2,binary,medium,balanced,binary_medium_balanced
44682,44682,sylvine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,21.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44681,44681,sylvine_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,21.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44680,44680,sylvine_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,21.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44679,44679,sylvine_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,21.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44678,44678,sylvine_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,21.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44455,44455,road-safety_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,33.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44454,44454,road-safety_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,33.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
46529,46529,Corporate_Credit_Rating_Classification,2029.0,31.0,10.0,0.0,0.0,,,0.0014903129657228018,2,8-10,medium,imbalanced,8-10_medium_imbalanced
46530,46530,Corporate_Credit_Rating_Classification,2029.0,31.0,10.0,0.0,0.0,,,0.0014903129657228018,3,8-10,medium,imbalanced,8-10_medium_imbalanced
46569,46569,Corporate_Credit_Rating,2029.0,46.0,10.0,0.0,0.0,,,0.0014903129657228018,1,8-10,medium,imbalanced,8-10_medium_imbalanced
46551,46551,Corporate_Credit,2029.0,31.0,10.0,0.0,0.0,,,0.0014903129657228018,3,8-10,medium,imbalanced,8-10_medium_imbalanced
46550,46550,Corporate_Credit,2029.0,31.0,10.0,0.0,0.0,,,0.0014903129657228018,2,8-10,medium,imbalanced,8-10_medium_imbalanced
46552,46552,Corporate_Credit_Rating_Classification,2029.0,31.0,10.0,0.0,0.0,,,0.0014903129657228018,4,8-10,medium,imbalanced,8-10_medium_imbalanced
46525,46525,Corporate_Credit_Rating_Classification,2029.0,42.0,10.0,0.0,0.0,,,0.0014903129657228018,1,8-10,medium,imbalanced,8-10_medium_imbalanced
46571,46571,Corporate_Credit_Ratings,2029.0,46.0,10.0,0.0,0.0,,,0.0014903129657228018,2,8-10,medium,imbalanced,8-10_medium_imbalanced
46570,46570,Corporate_Credit_Ratings,2029.0,46.0,10.0,0.0,0.0,,,0.0014903129657228018,1,8-10,medium,imbalanced,8-10_medium_imbalanced
46549,46549,Corporate_Credit,2029.0,31.0,10.0,0.0,0.0,,,0.0014903129657228018,1,8-10,medium,imbalanced,8-10_medium_imbalanced
1067,1067,kc1,2109.0,22.0,2.0,0.0,0.0,,,0.18283791362871565,1,binary,medium,imbalanced,binary_medium_imbalanced
46840,46840,Estimation_of_Obesity_Levels,2111.0,17.0,7.0,0.0,0.0,,,0.7749287749287749,2,5-7,medium,balanced,5-7_medium_balanced
46597,46597,Estimation_of_Obesity_Levels,2111.0,17.0,7.0,0.0,0.0,,,0.7749287749287749,1,5-7,medium,balanced,5-7_medium_balanced
46863,46863,Fetal_cardiotocography_dataset,2126.0,37.0,10.0,0.0,0.0,,,0.09153713298791019,3,8-10,medium,imbalanced,8-10_medium_imbalanced
